name,lat,lon
柏,35.862316,139.971148
新柏,35.838128,139.966994
増尾,35.829704,139.976604
逆井,35.823336,139.983812
高柳,35.808211,139.998936
六実,35.793715,139.999195
新鎌ヶ谷,35.780221,139.999455
鎌ヶ谷,35.763765,139.997266
馬込沢,35.741586,139.992199
塚田,35.722102,139.982859
新船橋,35.710993,139.979765
船橋,35.7021,139.98436
曳舟,35.718418,139.816634
小村井,35.710316,139.827595
東あずま,35.707067,139.831883
亀戸水神,35.699976,139.833422
亀戸,35.697708,139.826791
西新井,35.777323,139.790372
大師前,35.778989,139.781647
坂戸,35.957181,139.394032
一本松,35.94008,139.370062
西大家,35.931698,139.356321
川角,35.937438,139.346426
武州長瀬,35.942023,139.325561
東毛呂,35.947058,139.315303
武州唐沢,35.952127,139.30912
越生,35.962559,139.299437
栃木,36.371912,139.731037
新栃木,36.390149,139.742308
野州平川,36.401554,139.753764
野州大塚,36.408759,139.772574
壬生,36.422472,139.80496
国谷,36.451442,139.823824
おもちゃのまち,36.466774,139.829506
安塚,36.485678,139.835572
西川田,36.514227,139.850247
江曽島,36.530951,139.860818
南宇都宮,36.543783,139.872017
東武宇都宮,36.559373,139.880427
下今市,36.72563,139.692666
大谷向,36.73224,139.691916
大桑,36.76079,139.713546
新高徳,36.779816,139.710623
小佐越,36.802252,139.706465
東武ワールドスクウェア,36.808333,139.709083
鬼怒川温泉,36.822622,139.716552
鬼怒川公園,36.841,139.72287
新藤原,36.852505,139.732963
館林,36.246606,139.527811
渡瀬,36.261807,139.537515
田島,36.290229,139.564943
佐野市,36.306153,139.57583
佐野,36.316884,139.578826
堀米,36.328467,139.580279
吉水,36.345621,139.579337
田沼,36.367094,139.581919
多田,36.37809,139.592984
葛生,36.397937,139.609207
太田,36.294228,139.378779
三枚橋,36.313369,139.354938
治良門橋,36.333039,139.341328
藪塚,36.358737,139.315737
阿左美,36.385065,139.306465
新桐生,36.39505,139.320078
相老,36.410261,139.304178
赤城,36.425615,139.276784
館林,36.246606,139.527811
成島,36.249171,139.505682
本中野,36.25843,139.469546
篠塚,36.256788,139.446077
東小泉,36.259696,139.428456
小泉町,36.261562,139.42021
西小泉,36.258712,139.408525
太田,36.294228,139.378779
竜舞,36.278894,139.409002
池袋,35.72913,139.711461
椎名町,35.726572,139.694363
東長崎,35.73003,139.683294
江古田,35.737557,139.672814
桜台,35.738797,139.662602
練馬,35.737893,139.654368
中村橋,35.736767,139.637456
富士見台,35.735867,139.62969
練馬高野台,35.740622,139.616749
石神井公園,35.743563,139.606981
大泉学園,35.749406,139.586732
保谷,35.748222,139.567753
ひばりヶ丘,35.751485,139.545852
東久留米,35.760445,139.533739
清瀬,35.772221,139.519917
秋津,35.778614,139.496539
所沢,35.786627,139.473324
西所沢,35.789303,139.455959
小手指,35.800535,139.438016
狭山ヶ丘,35.810445,139.416975
武蔵藤沢,35.820963,139.412736
稲荷山公園,35.845112,139.39842
入間市,35.842904,139.390294
仏子,35.83769,139.360115
元加治,35.84058,139.345316
飯能,35.851189,139.318824
東飯能,35.852928,139.325965
高麗,35.881982,139.304414
武蔵横手,35.885256,139.280667
東吾野,35.892439,139.260281
吾野,35.908502,139.226787
飯能,35.851189,139.318824
東飯能,35.852928,139.325965
高麗,35.881982,139.304414
武蔵横手,35.885256,139.280667
東吾野,35.892439,139.260281
吾野,35.908502,139.226787
西吾野,35.927082,139.202425
正丸,35.938324,139.181521
芦ヶ久保,35.976505,139.135982
横瀬,35.985548,139.097818
西武秩父,35.990061,139.083548
小竹向原,35.743803,139.678572
新桜台,35.74077,139.6683
練馬,35.737893,139.654368
練馬,35.737893,139.654368
豊島園,35.742054,139.647979
西所沢,35.789303,139.455959
下山口,35.77941,139.441097
西武球場前,35.77093,139.41966
多摩湖,35.765881,139.442747
西武園ゆうえんち,35.769042,139.440166
西武球場前,35.77093,139.41966
西武新宿,35.696254,139.7
高田馬場,35.712677,139.703715
下落合,35.715846,139.695391
中井,35.715106,139.686967
新井薬師前,35.715778,139.672582
沼袋,35.719458,139.663841
野方,35.719658,139.652733
都立家政,35.722313,139.644839
鷺ノ宮,35.722605,139.63892
下井草,35.723852,139.624688
井荻,35.72469,139.615303
上井草,35.725326,139.602937
上石神井,35.726189,139.592266
武蔵関,35.7276,139.576417
東伏見,35.728761,139.563529
西武柳沢,35.728621,139.552477
田無,35.727307,139.539259
花小金井,35.726129,139.513228
小平,35.736963,139.488491
久米川,35.749575,139.472653
東村山,35.76006,139.465839
所沢,35.786627,139.473324
航空公園,35.798272,139.465641
新所沢,35.805854,139.457069
入曽,35.832481,139.427304
狭山市,35.856936,139.413015
新狭山,35.873993,139.433499
南大塚,35.889663,139.454189
本川越,35.913524,139.481125
小平,35.736963,139.488491
萩山,35.740759,139.476903
小川,35.737573,139.463493
東大和市,35.732829,139.434249
玉川上水,35.731751,139.418435
武蔵砂川,35.728876,139.392319
西武立川,35.7262,139.370124
拝島,35.721278,139.343468
東村山,35.76006,139.465839
西武園,35.767684,139.448904
国分寺,35.700123,139.480841
恋ヶ窪,35.711385,139.463944
鷹の台,35.723097,139.461155
小川,35.737573,139.463493
東村山,35.76006,139.465839
国分寺,35.700836,139.479547
一橋学園,35.72217,139.480039
青梅街道,35.73098,139.476628
萩山,35.740759,139.476903
八坂,35.744925,139.467676
武蔵大和,35.756427,139.444008
多摩湖,35.765881,139.442747
武蔵境,35.702083,139.543402
新小金井,35.695908,139.526603
多磨,35.676821,139.51713
白糸台,35.666517,139.509862
競艇場前,35.656232,139.499721
是政,35.656242,139.488592
京成上野,35.711232,139.773571
日暮里,35.727908,139.771287
新三河島,35.73714,139.773834
町屋,35.742354,139.781499
千住大橋,35.74243,139.796934
京成関屋,35.744008,139.81183
堀切菖蒲園,35.747649,139.827545
お花茶屋,35.747585,139.83988
青砥,35.745883,139.856292
京成高砂,35.750932,139.866875
京成小岩,35.742158,139.88371
江戸川,35.737723,139.896226
国府台,35.736301,139.90322
市川真間,35.73121,139.911717
菅野,35.728272,139.919413
京成八幡,35.723811,139.92816
鬼越,35.719776,139.937932
京成中山,35.716998,139.944203
東中山,35.714385,139.952683
京成西船,35.711627,139.958863
海神,35.705888,139.971888
京成船橋,35.700161,139.985451
大神宮下,35.693945,139.991431
船橋競馬場,35.689606,139.997998
谷津,35.685257,140.007658
京成津田沼,35.68364,140.024823
京成大久保,35.686016,140.048629
実籾,35.686852,140.068289
八千代台,35.701465,140.090942
京成大和田,35.712309,140.108578
勝田台,35.715445,140.126053
志津,35.717406,140.144982
ユーカリが丘,35.721801,140.156354
京成臼井,35.730017,140.180796
京成佐倉,35.725205,140.229633
大佐倉,35.729908,140.25079
京成酒々井,35.736867,140.270132
宗吾参道,35.752669,140.280975
公津の杜,35.760446,140.294904
京成成田,35.776308,140.315473
東成田,35.770091,140.387225
空港第２ビル（第２旅客ターミナル）,35.773693,140.387163
成田空港（第１旅客ターミナル）,35.763983,140.384644
押上（スカイツリー前）,35.710702,139.812935
京成曳舟,35.718441,139.820012
八広,35.727687,139.828738
四ツ木,35.731962,139.834918
京成立石,35.738281,139.848558
青砥,35.745883,139.856292
京成高砂,35.750932,139.866875
京成高砂,35.750932,139.866875
柴又,35.756323,139.875188
京成金町,35.768471,139.870387
京成津田沼,35.68364,140.024823
京成幕張本郷,35.672551,140.042091
京成幕張,35.66078,140.05591
検見川,35.652512,140.066656
京成稲毛,35.637783,140.085505
みどり台,35.624994,140.097413
西登戸,35.617615,140.102801
新千葉,35.612455,140.108557
京成千葉,35.6116,140.114273
千葉中央,35.607354,140.117809
千葉中央,35.607354,140.117809
千葉寺,35.590311,140.132236
大森台,35.584126,140.149398
学園前,35.560364,140.158416
おゆみ野,35.550029,140.166264
ちはら台,35.534017,140.17029
京成上野,35.711232,139.773571
日暮里,35.727908,139.771287
青砥,35.745883,139.856292
京成高砂,35.750932,139.866875
東松戸,35.769954,139.942957
新鎌ヶ谷,35.779481,139.998361
千葉ニュータウン中央,35.800175,140.116159
印旛日本医大,35.787512,140.203112
成田湯川,35.799115,140.291596
空港第２ビル（第２旅客ターミナル）,35.773693,140.387163
成田空港（第１旅客ターミナル）,35.763983,140.384644
新宿,35.690163,139.699187
笹塚,35.673758,139.667251
代田橋,35.671092,139.659413
明大前,35.668758,139.650352
下高井戸,35.66615,139.641372
桜上水,35.66768,139.63129
上北沢,35.668857,139.62329
八幡山,35.669982,139.614927
芦花公園,35.670479,139.608247
千歳烏山,35.667921,139.60067
仙川,35.662257,139.584908
つつじヶ丘,35.657936,139.575103
柴崎,35.653997,139.56658
国領,35.650087,139.558036
布田,35.649904,139.551557
調布,35.652181,139.543988
西調布,35.657169,139.529822
飛田給,35.660121,139.523666
武蔵野台,35.664159,139.511289
多磨霊園,35.666197,139.502615
東府中,35.668766,139.495257
府中,35.672245,139.4799
分倍河原,35.668493,139.468798
中河原,35.659549,139.457602
聖蹟桜ヶ丘,35.650814,139.446979
百草園,35.657362,139.431285
高幡不動,35.662361,139.412953
南平,35.654559,139.392008
平山城址公園,35.647371,139.379926
長沼,35.642788,139.365849
北野,35.644479,139.354489
京王八王子,35.657416,139.343851
調布,35.652181,139.543988
京王多摩川,35.644499,139.536606
京王稲田堤,35.633895,139.531099
京王よみうりランド,35.632934,139.517597
稲城,35.636166,139.500398
若葉台,35.619325,139.472189
京王永山,35.630102,139.448204
京王多摩センター,35.62518,139.42402
京王堀之内,35.624438,139.400314
南大沢,35.6141,139.3798
多摩境,35.601826,139.366987
橋本,35.595518,139.343226
北野,35.644479,139.354489
京王片倉,35.644343,139.337035
山田,35.644411,139.321082
めじろ台,35.643601,139.308446
狭間,35.640637,139.293808
高尾,35.641645,139.281551
高尾山口,35.632377,139.269856
東府中,35.668766,139.495257
府中競馬正門前,35.668288,139.485019
高幡不動,35.662361,139.412953
多摩動物公園,35.649215,139.404627
渋谷,35.6587,139.700872
神泉,35.657244,139.693579
駒場東大前,35.65868,139.684308
池ノ上,35.660402,139.67344
下北沢,35.661539,139.66691
新代田,35.662593,139.660524
東松原,35.662634,139.655535
明大前,35.668758,139.650352
永福町,35.67629,139.642733
西永福,35.678918,139.634936
浜田山,35.681603,139.627528
高井戸,35.683253,139.615115
富士見ヶ丘,35.684805,139.607072
久我山,35.688138,139.599211
三鷹台,35.692046,139.589298
井の頭公園,35.697304,139.583112
吉祥寺,35.702291,139.580306
新線新宿,35.68869,139.698812
初台,35.68123,139.686354
幡ヶ谷,35.677061,139.676183
笹塚,35.673758,139.667251
新宿,35.691435,139.699574
南新宿,35.683483,139.69867
参宮橋,35.678586,139.693568
代々木八幡,35.669715,139.688913
代々木上原,35.669159,139.680153
東北沢,35.665379,139.673014
下北沢,35.661655,139.667516
世田谷代田,35.65834,139.661557
梅ヶ丘,35.656024,139.653628
豪徳寺,35.653807,139.647381
経堂,35.650991,139.635993
千歳船橋,35.647616,139.624544
祖師ヶ谷大蔵,35.643236,139.609659
成城学園前,35.640114,139.598958
喜多見,35.636697,139.587445
狛江,35.632001,139.577127
和泉多摩川,35.627349,139.573695
登戸,35.62115,139.569449
向ヶ丘遊園,35.617273,139.564719
生田,35.614954,139.542024
読売ランド前,35.614723,139.527903
百合ヶ丘,35.60903,139.516121
新百合ヶ丘,35.603705,139.507608
柿生,35.589597,139.497614
鶴川,35.583077,139.481759
玉川学園前,35.563486,139.463388
町田,35.544222,139.445236
相模大野,35.532208,139.437836
小田急相模原,35.515134,139.422571
相武台前,35.499294,139.408509
座間,35.480913,139.399899
海老名,35.452709,139.390905
厚木,35.443081,139.377896
本厚木,35.439338,139.364261
愛甲石田,35.417634,139.344098
伊勢原,35.396081,139.313768
鶴巻温泉,35.381131,139.277813
東海大学前,35.373151,139.271236
秦野,35.370075,139.226009
渋沢,35.374032,139.184405
新松田,35.345082,139.139848
開成,35.326532,139.135785
栢山,35.310679,139.14258
富水,35.296759,139.145166
螢田,35.285055,139.152036
足柄,35.271763,139.15447
小田原,35.256229,139.155396
相模大野,35.532208,139.437836
東林間,35.520541,139.438883
中央林間,35.508066,139.444105
南林間,35.495627,139.447911
鶴間,35.49057,139.450572
大和,35.46965,139.461553
桜ヶ丘,35.450486,139.465734
高座渋谷,35.432519,139.464854
長後,35.41261,139.465307
湘南台,35.396488,139.466451
六会日大前,35.383761,139.470665
善行,35.36285,139.473199
藤沢本町,35.348188,139.476046
藤沢,35.338558,139.486971
本鵠沼,35.331129,139.475412
鵠沼海岸,35.320744,139.47121
片瀬江ノ島,35.309345,139.482934
新百合ヶ丘,35.603705,139.507608
五月台,35.600174,139.493542
栗平,35.605731,139.481298
黒川,35.613203,139.470731
はるひ野,35.618885,139.464534
小田急永山,35.629972,139.447943
小田急多摩センター,35.624902,139.424298
唐木田,35.616672,139.411622
渋谷,35.659545,139.702417
代官山,35.648193,139.703284
中目黒,35.643854,139.698621
祐天寺,35.637163,139.690758
学芸大学,35.628786,139.68522
都立大学,35.617835,139.676393
自由が丘,35.607224,139.668664
田園調布,35.596815,139.667356
多摩川,35.589591,139.668723
新丸子,35.58049,139.661964
武蔵小杉,35.575752,139.659652
元住吉,35.565698,139.654668
日吉,35.5539,139.646944
綱島,35.536906,139.63491
大倉山,35.52243,139.629808
菊名,35.509854,139.63137
妙蓮寺,35.498779,139.633194
白楽,35.489555,139.627875
東白楽,35.483523,139.629364
反町,35.47474,139.625337
横浜,35.466372,139.622299
目黒,35.633272,139.7155
不動前,35.626526,139.71469
武蔵小山,35.620538,139.704524
西小山,35.615455,139.698694
洗足,35.61043,139.694367
大岡山,35.607456,139.685909
奥沢,35.603947,139.672355
田園調布,35.596815,139.667356
多摩川,35.589591,139.668723
新丸子,35.58049,139.661964
武蔵小杉,35.575752,139.659652
元住吉,35.565698,139.654668
日吉,35.5539,139.646944
渋谷,35.65802,139.702148
池尻大橋,35.650603,139.684319
三軒茶屋,35.643716,139.670156
駒沢大学,35.633471,139.661702
桜新町,35.631666,139.644779
用賀,35.626436,139.633928
二子玉川,35.611788,139.626685
二子新地,35.606994,139.622338
高津,35.603248,139.616934
溝の口,35.59984,139.610487
梶が谷,35.593963,139.605885
宮崎台,35.587228,139.591313
宮前平,35.584951,139.581983
鷺沼,35.579762,139.573268
たまプラーザ,35.577427,139.558447
あざみ野,35.568645,139.553462
江田,35.558671,139.551518
市が尾,35.551483,139.541496
藤が丘,35.543454,139.527655
青葉台,35.542855,139.517376
田奈,35.536204,139.504855
長津田,35.53196,139.493548
つくし野,35.527559,139.485139
すずかけ台,35.517094,139.481684
南町田グランベリーパーク,35.511502,139.470318
つきみ野,35.510546,139.458651
中央林間,35.507671,139.444935
大井町,35.607535,139.735025
下神明,35.608704,139.726256
戸越公園,35.608856,139.718159
中延,35.60571,139.712526
荏原町,35.60382,139.707571
旗の台,35.604923,139.702286
北千束,35.606311,139.693303
大岡山,35.607456,139.685909
緑が丘,35.60638,139.679482
自由が丘,35.607224,139.668664
九品仏,35.60538,139.660992
尾山台,35.606971,139.653862
等々力,35.608369,139.647938
上野毛,35.611957,139.638917
二子玉川,35.611788,139.626685
二子新地,35.606994,139.622338
高津,35.603248,139.616934
溝の口,35.59984,139.610487
五反田,35.625262,139.724175
大崎広小路,35.622244,139.722339
戸越銀座,35.615928,139.714862
荏原中延,35.610056,139.712196
旗の台,35.604923,139.702286
長原,35.60219,139.697881
洗足池,35.599648,139.690896
石川台,35.596888,139.685063
雪が谷大塚,35.592038,139.681083
御嶽山,35.585236,139.682473
久が原,35.579499,139.685678
千鳥町,35.572983,139.69142
池上,35.572025,139.702822
蓮沼,35.564173,139.708544
蒲田,35.561767,139.714626
多摩川,35.589591,139.668723
沼部,35.582526,139.67326
鵜の木,35.575452,139.680554
下丸子,35.571397,139.685576
武蔵新田,35.567806,139.692506
矢口渡,35.562462,139.700389
蒲田,35.561767,139.714626
三軒茶屋,35.643716,139.670156
西太子堂,35.644545,139.666382
若林,35.645933,139.659911
松陰神社前,35.643947,139.655211
世田谷,35.643564,139.650945
上町,35.643656,139.646276
宮の坂,35.647508,139.64494
山下,35.653844,139.646509
松原,35.660048,139.642
下高井戸,35.66615,139.641372
長津田,35.53196,139.493548
恩田,35.545535,139.492127
こどもの国,35.558035,139.486657
新横浜,35.509056,139.617472
新綱島,35.536639,139.636167
日吉,35.5539,139.646944
泉岳寺,35.638692,139.74002
品川,35.628284,139.73809
北品川,35.622458,139.739191
新馬場,35.61762,139.741366
青物横丁,35.609351,139.742958
鮫洲,35.604977,139.742227
立会川,35.598489,139.738886
大森海岸,35.587576,139.73544
平和島,35.57868,139.73491
大森町,35.572431,139.732027
梅屋敷,35.566873,139.728266
京急蒲田,35.560796,139.723681
雑色,35.549725,139.715005
六郷土手,35.540577,139.7076
京急川崎,35.53285,139.700893
八丁畷,35.523054,139.691346
鶴見市場,35.517594,139.68642
京急鶴見,35.507032,139.677743
花月総持寺,35.500358,139.672813
生麦,35.4956,139.6673
京急新子安,35.487242,139.655848
子安,35.484556,139.644965
神奈川新町,35.481559,139.640152
京急東神奈川,35.477412,139.634669
神奈川,35.471304,139.627364
横浜,35.466066,139.623055
戸部,35.456631,139.61956
日ノ出町,35.445524,139.626696
黄金町,35.439694,139.62246
南太田,35.436923,139.613408
井土ヶ谷,35.433895,139.60061
弘明寺,35.42437,139.596791
上大岡,35.409418,139.596552
屏風浦,35.394176,139.610387
杉田,35.383796,139.615734
京急富岡,35.366743,139.629772
能見台,35.360528,139.629233
金沢文庫,35.342966,139.621606
金沢八景,35.331223,139.62018
追浜,35.315461,139.624905
京急田浦,35.300892,139.625252
安針塚,35.286641,139.64292
逸見,35.28048,139.653149
汐入,35.280241,139.662443
横須賀中央,35.27858,139.670217
県立大学,35.269731,139.677033
堀ノ内,35.26322,139.686932
京急大津,35.261068,139.695334
馬堀海岸,35.259651,139.707328
浦賀,35.250933,139.714999
京急蒲田,35.560796,139.723681
糀谷,35.5545,139.72962
大鳥居,35.552531,139.739356
穴守稲荷,35.550326,139.746669
天空橋,35.548908,139.75423
羽田空港第3ターミナル,35.544676,139.768968
羽田空港第1・第2ターミナル,35.549809,139.785962
京急川崎,35.53285,139.700893
港町,35.535014,139.712578
鈴木町,35.53535,139.720655
川崎大師,35.535711,139.725946
東門前,35.536566,139.734298
大師橋,35.536611,139.740381
小島新田,35.534798,139.747575
金沢八景,35.331223,139.62018
六浦,35.32269,139.611532
神武寺,35.306233,139.592947
逗子・葉山,35.294189,139.580359
堀ノ内,35.26322,139.686932
新大津,35.257013,139.69016
北久里浜,35.249355,139.686368
京急久里浜,35.231332,139.702139
ＹＲＰ野比,35.212229,139.685068
京急長沢,35.20548,139.674048
津久井浜,35.198419,139.665279
三浦海岸,35.188084,139.653138
三崎口,35.177515,139.633207
浅草,35.710733,139.797592
田原町,35.709897,139.790897
稲荷町,35.711273,139.782593
上野,35.711482,139.777122
上野広小路,35.70768,139.772877
末広町,35.702972,139.771713
神田,35.693587,139.770899
三越前,35.687101,139.773594
日本橋,35.682078,139.773516
京橋,35.676856,139.770126
銀座,35.671989,139.763965
新橋,35.667434,139.758432
虎ノ門,35.670236,139.749832
溜池山王,35.673621,139.741419
赤坂見附,35.677021,139.737047
青山一丁目,35.672765,139.724159
外苑前,35.670527,139.717857
表参道,35.665247,139.712314
渋谷,35.659066,139.701
池袋,35.730256,139.711086
新大塚,35.72569,139.729971
茗荷谷,35.716989,139.737184
後楽園,35.707898,139.751864
本郷三丁目,35.706671,139.759914
御茶ノ水,35.700614,139.763952
淡路町,35.6953595,139.7675149
大手町,35.686564,139.7662
東京,35.681753,139.764708
銀座,35.671989,139.763965
霞ケ関,35.673838,139.750899
国会議事堂前,35.67393,139.745219
赤坂見附,35.677021,139.737047
四ツ谷,35.684586,139.729947
四谷三丁目,35.687958,139.720103
新宿御苑前,35.688588,139.71069
新宿三丁目,35.690847,139.704895
新宿,35.69235,139.700711
西新宿,35.694298,139.692778
中野坂上,35.69792,139.68291
新中野,35.697491,139.66903
東高円寺,35.697802,139.657822
新高円寺,35.697985,139.648068
南阿佐ケ谷,35.699624,139.63576
荻窪,35.704304,139.620116
中野新橋,35.692123,139.673997
中野富士見町,35.690514,139.666933
方南町,35.683496,139.656498
北千住,35.748916,139.804276
南千住,35.733398,139.799273
三ノ輪,35.729623,139.791485
入谷,35.719862,139.783924
上野,35.711482,139.777122
仲御徒町,35.706649,139.776138
秋葉原,35.698162,139.775459
小伝馬町,35.690737,139.778433
人形町,35.686307,139.782285
茅場町,35.679752,139.780005
八丁堀,35.674851,139.776982
築地,35.668115,139.772603
東銀座,35.669464,139.767253
銀座,35.671989,139.763965
日比谷,35.67459,139.76017
霞ケ関,35.673838,139.750899
虎ノ門ヒルズ,35.667444,139.747778
神谷町,35.662978,139.745069
六本木,35.662836,139.731443
広尾,35.652279,139.722202
恵比寿,35.647332,139.708988
中目黒,35.643854,139.698621
中野,35.705765,139.665835
落合,35.710976,139.687284
高田馬場,35.713338,139.704745
早稲田,35.705723,139.721319
神楽坂,35.70379,139.734546
飯田橋,35.701725,139.745986
九段下,35.695589,139.751948
竹橋,35.690662,139.756817
大手町,35.684801,139.766086
日本橋,35.682078,139.773516
茅場町,35.679752,139.780005
門前仲町,35.671851,139.796209
木場,35.669351,139.807042
東陽町,35.669629,139.817596
南砂町,35.668796,139.83065
西葛西,35.664631,139.859259
葛西,35.663554,139.872458
浦安,35.665932,139.893193
南行徳,35.672687,139.902311
行徳,35.682686,139.914254
妙典,35.690935,139.924209
原木中山,35.703517,139.942029
西船橋,35.707127,139.958972
北綾瀬,35.777117,139.832035
綾瀬,35.762222,139.825019
北千住,35.748916,139.804276
町屋,35.742733,139.780501
西日暮里,35.732257,139.766511
千駄木,35.725549,139.763243
根津,35.7174,139.765655
湯島,35.708243,139.769916
新御茶ノ水,35.698072,139.766014
大手町,35.686154,139.763399
二重橋前,35.681071,139.761948
日比谷,35.674241,139.758732
霞ケ関,35.673838,139.750899
国会議事堂前,35.67393,139.745219
赤坂,35.67323,139.738348
乃木坂,35.666572,139.726215
表参道,35.665247,139.712314
明治神宮前〈原宿〉,35.669071,139.703995
代々木公園,35.669187,139.689099
代々木上原,35.669159,139.680153
和光市,35.788507,139.612434
地下鉄成増,35.776557,139.631497
地下鉄赤塚,35.769939,139.644021
平和台,35.757863,139.653762
氷川台,35.74955,139.665567
小竹向原,35.743803,139.678572
千川,35.738229,139.689271
要町,35.73323,139.698715
池袋,35.729565,139.710088
東池袋,35.725732,139.719546
護国寺,35.719044,139.72754
江戸川橋,35.709495,139.733538
飯田橋,35.701934,139.743669
市ケ谷,35.691389,139.73625
麹町,35.684006,139.737613
永田町,35.678757,139.740258
桜田門,35.677405,139.75149
有楽町,35.675714,139.763265
銀座一丁目,35.67435,139.767045
新富町,35.670462,139.773711
月島,35.664871,139.784233
豊洲,35.654908,139.79621
辰巳,35.645576,139.81052
新木場,35.645832,139.826254
渋谷,35.659066,139.701
表参道,35.665247,139.712314
青山一丁目,35.672765,139.724159
永田町,35.678757,139.740258
半蔵門,35.685703,139.74163
九段下,35.695589,139.751948
神保町,35.695966,139.757606
大手町,35.68686,139.764107
三越前,35.684908,139.773147
水天宮前,35.682683,139.785377
清澄白河,35.682105,139.798851
住吉,35.689073,139.815681
錦糸町,35.697578,139.814941
押上〈スカイツリー前〉,35.710702,139.812935
赤羽岩淵,35.783417,139.722103
志茂,35.777948,139.732599
王子神谷,35.765172,139.735933
王子,35.753966,139.737618
西ケ原,35.746008,139.742322
駒込,35.736959,139.746442
本駒込,35.724155,139.753828
東大前,35.717633,139.758025
後楽園,35.707898,139.751864
飯田橋,35.701934,139.743669
市ケ谷,35.692972,139.736389
四ツ谷,35.686032,139.72955
永田町,35.678757,139.740258
溜池山王,35.673621,139.741419
六本木一丁目,35.665595,139.739
麻布十番,35.654682,139.737051
白金高輪,35.642903,139.734104
白金台,35.637917,139.726133
目黒,35.633272,139.7155
和光市,35.788507,139.612434
地下鉄成増,35.776557,139.631497
地下鉄赤塚,35.769939,139.644021
平和台,35.757863,139.653762
氷川台,35.74955,139.665567
小竹向原,35.743803,139.678572
千川,35.738229,139.689271
要町,35.73323,139.698715
池袋,35.731464,139.708291
雑司が谷,35.720233,139.714795
西早稲田,35.708242,139.709101
東新宿,35.698915,139.707593
新宿三丁目,35.690853,139.704828
北参道,35.678459,139.705453
明治神宮前〈原宿〉,35.668497,139.705367
渋谷,35.659545,139.702417
横浜,35.465852,139.621768
平沼橋,35.460355,139.616897
西横浜,35.453437,139.608745
天王町,35.453984,139.602554
星川,35.458634,139.594816
和田町,35.463597,139.586786
上星川,35.467694,139.580078
西谷,35.478092,139.565721
鶴ヶ峰,35.475031,139.549586
二俣川,35.463335,139.532207
希望ヶ丘,35.460399,139.5143
三ツ境,35.467779,139.502662
瀬谷,35.470412,139.482574
大和,35.469924,139.461383
相模大塚,35.470666,139.441232
さがみ野,35.471485,139.429055
かしわ台,35.466744,139.415851
海老名,35.453381,139.392074
二俣川,35.463335,139.532207
南万騎が原,35.452522,139.526344
緑園都市,35.439502,139.521841
弥生台,35.429933,139.506615
いずみ野,35.429434,139.495135
いずみ中央,35.415385,139.48727
ゆめが丘,35.405436,139.482192
湘南台,35.396642,139.467031
新宿,35.689729,139.700464
渋谷,35.658871,139.701238
恵比寿,35.646685,139.71007
大崎,35.619772,139.728439
西大井,35.601616,139.721729
武蔵小杉,35.57669,139.65963
羽沢横浜国大,35.481389,139.586389
西谷,35.478092,139.565721
鶴ヶ峰,35.475031,139.549586
二俣川,35.463335,139.532207
希望ヶ丘,35.460399,139.5143
三ツ境,35.467779,139.502662
瀬谷,35.470412,139.482574
大和,35.469924,139.461383
相模大塚,35.470666,139.441232
さがみ野,35.471485,139.429055
かしわ台,35.466744,139.415851
海老名,35.453381,139.392074
新横浜,35.509056,139.617472
羽沢横浜国大,35.481389,139.586389
西谷,35.478092,139.565721
豊橋,34.762734,137.382128
伊奈,34.802857,137.354743
小田渕,34.814739,137.34559
国府,34.83752,137.328101
御油,34.846113,137.321443
名電赤坂,34.859331,137.311152
名電長沢,34.871623,137.288298
本宿,34.893025,137.260014
名電山中,34.899474,137.242829
藤川,34.913304,137.218428
美合,34.923763,137.196317
男川,34.937461,137.183296
東岡崎,34.951904,137.167333
岡崎公園前,34.954984,137.153309
矢作橋,34.961149,137.139957
宇頭,34.971367,137.118103
新安城,34.986885,137.085443
牛田,34.999294,137.060946
知立,35.006198,137.039628
一ツ木,35.01367,137.02551
富士松,35.029759,137.016508
豊明,35.041127,137.008161
前後,35.05227,136.995665
中京競馬場前,35.061302,136.98158
有松,35.067687,136.971084
左京山,35.070553,136.960301
鳴海,35.079149,136.950096
本星崎,35.087392,136.937378
本笠寺,35.099199,136.933409
桜,35.106062,136.934586
呼続,35.114722,136.930387
堀田,35.120251,136.919839
神宮前,35.125857,136.912485
金山,35.142871,136.9013
山王,35.15233,136.888461
名鉄名古屋,35.169252,136.884187
栄生,35.183687,136.873051
東枇杷島,35.189808,136.870168
西枇杷島,35.195015,136.865685
二ツ杁,35.194646,136.859583
新川橋,35.195701,136.851989
須ヶ口,35.198684,136.846229
丸ノ内,35.204742,136.841927
新清洲,35.211249,136.835607
大里,35.226216,136.818428
奥田,35.235412,136.810917
国府宮,35.254218,136.802963
島氏永,35.270777,136.800987
妙興寺,35.287178,136.798231
名鉄一宮,35.30154,136.797225
今伊勢,35.31836,136.789273
石刀,35.326204,136.785407
新木曽川,35.342047,136.779421
黒田,35.350213,136.777502
木曽川堤,35.365067,136.770486
笠松,35.37466,136.764664
岐南,35.389716,136.769165
茶所,35.402048,136.768917
加納,35.405209,136.765984
名鉄岐阜,35.411136,136.760066
国府,34.83752,137.328101
八幡,34.82916,137.352113
諏訪町,34.823464,137.370479
稲荷口,34.818435,137.387703
豊川稲荷,34.821755,137.396058
新安城,34.986885,137.085443
